Genome	240111_N1_DNA_S12_L002_map_sorted_megahit_coassembly Relative Abundance (%)	240111_N1_DNA_S12_L002_map_sorted_megahit_coassembly RPKM	240111_N1_DNA_S12_L002_map_sorted_megahit_coassembly Read Count	240111_N1_DNA_S1_L001_map_sorted_megahit_coassembly Relative Abundance (%)	240111_N1_DNA_S1_L001_map_sorted_megahit_coassembly RPKM	240111_N1_DNA_S1_L001_map_sorted_megahit_coassembly Read Count	240111_N2_VIROME_S26_L001_map_sorted_megahit_coassembly Relative Abundance (%)	240111_N2_VIROME_S26_L001_map_sorted_megahit_coassembly RPKM	240111_N2_VIROME_S26_L001_map_sorted_megahit_coassembly Read Count	240111_N2_VIROME_S37_L002_map_sorted_megahit_coassembly Relative Abundance (%)	240111_N2_VIROME_S37_L002_map_sorted_megahit_coassembly RPKM	240111_N2_VIROME_S37_L002_map_sorted_megahit_coassembly Read Count	240111_N3A_sed_DNA_S24_L001_map_sorted_megahit_coassembly Relative Abundance (%)	240111_N3A_sed_DNA_S24_L001_map_sorted_megahit_coassembly RPKM	240111_N3A_sed_DNA_S24_L001_map_sorted_megahit_coassembly Read Count	240111_N3A_sed_DNA_S35_L002_map_sorted_megahit_coassembly Relative Abundance (%)	240111_N3A_sed_DNA_S35_L002_map_sorted_megahit_coassembly RPKM	240111_N3A_sed_DNA_S35_L002_map_sorted_megahit_coassembly Read Count	240111_N3B_DNA_S4_L001_map_sorted_megahit_coassembly Relative Abundance (%)	240111_N3B_DNA_S4_L001_map_sorted_megahit_coassembly RPKM	240111_N3B_DNA_S4_L001_map_sorted_megahit_coassembly Read Count	240111_N3B_VIROME_S28_L001_map_sorted_megahit_coassembly Relative Abundance (%)	240111_N3B_VIROME_S28_L001_map_sorted_megahit_coassembly RPKM	240111_N3B_VIROME_S28_L001_map_sorted_megahit_coassembly Read Count	240111_N3_DNA_S14_L002_map_sorted_megahit_coassembly Relative Abundance (%)	240111_N3_DNA_S14_L002_map_sorted_megahit_coassembly RPKM	240111_N3_DNA_S14_L002_map_sorted_megahit_coassembly Read Count	240111_N3_DNA_S3_L001_map_sorted_megahit_coassembly Relative Abundance (%)	240111_N3_DNA_S3_L001_map_sorted_megahit_coassembly RPKM	240111_N3_DNA_S3_L001_map_sorted_megahit_coassembly Read Count	240113_N4_DNA_S6_L001_map_sorted_megahit_coassembly Relative Abundance (%)	240113_N4_DNA_S6_L001_map_sorted_megahit_coassembly RPKM	240113_N4_DNA_S6_L001_map_sorted_megahit_coassembly Read Count	240113_N4_VIROME_S29_L001_map_sorted_megahit_coassembly Relative Abundance (%)	240113_N4_VIROME_S29_L001_map_sorted_megahit_coassembly RPKM	240113_N4_VIROME_S29_L001_map_sorted_megahit_coassembly Read Count	240113_N5_DNA_S7_L001_map_sorted_megahit_coassembly Relative Abundance (%)	240113_N5_DNA_S7_L001_map_sorted_megahit_coassembly RPKM	240113_N5_DNA_S7_L001_map_sorted_megahit_coassembly Read Count	240113_N5_VIROME_S30_L001_map_sorted_megahit_coassembly Relative Abundance (%)	240113_N5_VIROME_S30_L001_map_sorted_megahit_coassembly RPKM	240113_N5_VIROME_S30_L001_map_sorted_megahit_coassembly Read Count	240114_N7A_VIROME_S31_L001_map_sorted_megahit_coassembly Relative Abundance (%)	240114_N7A_VIROME_S31_L001_map_sorted_megahit_coassembly RPKM	240114_N7A_VIROME_S31_L001_map_sorted_megahit_coassembly Read Count	240114_N7A_VIROME_S43_L002_map_sorted_megahit_coassembly Relative Abundance (%)	240114_N7A_VIROME_S43_L002_map_sorted_megahit_coassembly RPKM	240114_N7A_VIROME_S43_L002_map_sorted_megahit_coassembly Read Count	240114_N7B_DNA_S20_L002_map_sorted_megahit_coassembly Relative Abundance (%)	240114_N7B_DNA_S20_L002_map_sorted_megahit_coassembly RPKM	240114_N7B_DNA_S20_L002_map_sorted_megahit_coassembly Read Count	240114_N7B_DNA_S9_L001_map_sorted_megahit_coassembly Relative Abundance (%)	240114_N7B_DNA_S9_L001_map_sorted_megahit_coassembly RPKM	240114_N7B_DNA_S9_L001_map_sorted_megahit_coassembly Read Count	240114_N7B_VIROME_S32_L001_map_sorted_megahit_coassembly Relative Abundance (%)	240114_N7B_VIROME_S32_L001_map_sorted_megahit_coassembly RPKM	240114_N7B_VIROME_S32_L001_map_sorted_megahit_coassembly Read Count	240114_N9_DNA_S11_L001_map_sorted_megahit_coassembly Relative Abundance (%)	240114_N9_DNA_S11_L001_map_sorted_megahit_coassembly RPKM	240114_N9_DNA_S11_L001_map_sorted_megahit_coassembly Read Count	240114_N9_DNA_S22_L002_map_sorted_megahit_coassembly Relative Abundance (%)	240114_N9_DNA_S22_L002_map_sorted_megahit_coassembly RPKM	240114_N9_DNA_S22_L002_map_sorted_megahit_coassembly Read Count	240114_N9_mat_DNA_S21_L001_map_sorted_megahit_coassembly Relative Abundance (%)	240114_N9_mat_DNA_S21_L001_map_sorted_megahit_coassembly RPKM	240114_N9_mat_DNA_S21_L001_map_sorted_megahit_coassembly Read Count	240114_N9_VIROME_S34_L001_map_sorted_megahit_coassembly Relative Abundance (%)	240114_N9_VIROME_S34_L001_map_sorted_megahit_coassembly RPKM	240114_N9_VIROME_S34_L001_map_sorted_megahit_coassembly Read Count	240115_N10_DNA_S12_L001_map_sorted_megahit_coassembly Relative Abundance (%)	240115_N10_DNA_S12_L001_map_sorted_megahit_coassembly RPKM	240115_N10_DNA_S12_L001_map_sorted_megahit_coassembly Read Count	240115_N10_DNA_S23_L002_map_sorted_megahit_coassembly Relative Abundance (%)	240115_N10_DNA_S23_L002_map_sorted_megahit_coassembly RPKM	240115_N10_DNA_S23_L002_map_sorted_megahit_coassembly Read Count	240115_N10_VIROME_S35_L001_map_sorted_megahit_coassembly Relative Abundance (%)	240115_N10_VIROME_S35_L001_map_sorted_megahit_coassembly RPKM	240115_N10_VIROME_S35_L001_map_sorted_megahit_coassembly Read Count	240115_N11_mat_DNA_S22_L001_map_sorted_megahit_coassembly Relative Abundance (%)	240115_N11_mat_DNA_S22_L001_map_sorted_megahit_coassembly RPKM	240115_N11_mat_DNA_S22_L001_map_sorted_megahit_coassembly Read Count	240115_N9_mat_DNA_S23_L001_map_sorted_megahit_coassembly Relative Abundance (%)	240115_N9_mat_DNA_S23_L001_map_sorted_megahit_coassembly RPKM	240115_N9_mat_DNA_S23_L001_map_sorted_megahit_coassembly Read Count	240116_N11_DNA_S13_L001_map_sorted_megahit_coassembly Relative Abundance (%)	240116_N11_DNA_S13_L001_map_sorted_megahit_coassembly RPKM	240116_N11_DNA_S13_L001_map_sorted_megahit_coassembly Read Count	240116_N11_VIROME_S36_L001_map_sorted_megahit_coassembly Relative Abundance (%)	240116_N11_VIROME_S36_L001_map_sorted_megahit_coassembly RPKM	240116_N11_VIROME_S36_L001_map_sorted_megahit_coassembly Read Count	240116_N12_DNA_S14_L001_map_sorted_megahit_coassembly Relative Abundance (%)	240116_N12_DNA_S14_L001_map_sorted_megahit_coassembly RPKM	240116_N12_DNA_S14_L001_map_sorted_megahit_coassembly Read Count	240116_N12_VIROME_S37_L001_map_sorted_megahit_coassembly Relative Abundance (%)	240116_N12_VIROME_S37_L001_map_sorted_megahit_coassembly RPKM	240116_N12_VIROME_S37_L001_map_sorted_megahit_coassembly Read Count	240116_N13_DNA_S15_L001_map_sorted_megahit_coassembly Relative Abundance (%)	240116_N13_DNA_S15_L001_map_sorted_megahit_coassembly RPKM	240116_N13_DNA_S15_L001_map_sorted_megahit_coassembly Read Count	240116_N13_VIROME_S38_L001_map_sorted_megahit_coassembly Relative Abundance (%)	240116_N13_VIROME_S38_L001_map_sorted_megahit_coassembly RPKM	240116_N13_VIROME_S38_L001_map_sorted_megahit_coassembly Read Count	240117_GW01_DNA_S18_L001_map_sorted_megahit_coassembly Relative Abundance (%)	240117_GW01_DNA_S18_L001_map_sorted_megahit_coassembly RPKM	240117_GW01_DNA_S18_L001_map_sorted_megahit_coassembly Read Count	240117_GW01_VIROME_S41_L001_map_sorted_megahit_coassembly Relative Abundance (%)	240117_GW01_VIROME_S41_L001_map_sorted_megahit_coassembly RPKM	240117_GW01_VIROME_S41_L001_map_sorted_megahit_coassembly Read Count	240117_N14_VIROME_S39_L001_map_sorted_megahit_coassembly Relative Abundance (%)	240117_N14_VIROME_S39_L001_map_sorted_megahit_coassembly RPKM	240117_N14_VIROME_S39_L001_map_sorted_megahit_coassembly Read Count	240117_N14_VIROME_S51_L002_map_sorted_megahit_coassembly Relative Abundance (%)	240117_N14_VIROME_S51_L002_map_sorted_megahit_coassembly RPKM	240117_N14_VIROME_S51_L002_map_sorted_megahit_coassembly Read Count	240117_N15_DNA_S17_L001_map_sorted_megahit_coassembly Relative Abundance (%)	240117_N15_DNA_S17_L001_map_sorted_megahit_coassembly RPKM	240117_N15_DNA_S17_L001_map_sorted_megahit_coassembly Read Count	240117_N15_DNA_S28_L002_map_sorted_megahit_coassembly Relative Abundance (%)	240117_N15_DNA_S28_L002_map_sorted_megahit_coassembly RPKM	240117_N15_DNA_S28_L002_map_sorted_megahit_coassembly Read Count	240117_N15_VIROME_S52_L002_map_sorted_megahit_coassembly Relative Abundance (%)	240117_N15_VIROME_S52_L002_map_sorted_megahit_coassembly RPKM	240117_N15_VIROME_S52_L002_map_sorted_megahit_coassembly Read Count	240119_GW02_VIROME_S42_L001_map_sorted_megahit_coassembly Relative Abundance (%)	240119_GW02_VIROME_S42_L001_map_sorted_megahit_coassembly RPKM	240119_GW02_VIROME_S42_L001_map_sorted_megahit_coassembly Read Count	240119_GW02_VIROME_S54_L002_map_sorted_megahit_coassembly Relative Abundance (%)	240119_GW02_VIROME_S54_L002_map_sorted_megahit_coassembly RPKM	240119_GW02_VIROME_S54_L002_map_sorted_megahit_coassembly Read Count	240119_GW03_DNA_S20_L001_map_sorted_megahit_coassembly Relative Abundance (%)	240119_GW03_DNA_S20_L001_map_sorted_megahit_coassembly RPKM	240119_GW03_DNA_S20_L001_map_sorted_megahit_coassembly Read Count	240120_N3C_DNA_S5_L001_map_sorted_megahit_coassembly Relative Abundance (%)	240120_N3C_DNA_S5_L001_map_sorted_megahit_coassembly RPKM	240120_N3C_DNA_S5_L001_map_sorted_megahit_coassembly Read Count	240120_N3C_VIROME_1_S38_L002_map_sorted_megahit_coassembly Relative Abundance (%)	240120_N3C_VIROME_1_S38_L002_map_sorted_megahit_coassembly RPKM	240120_N3C_VIROME_1_S38_L002_map_sorted_megahit_coassembly Read Count	240120_N3C_VIROME_S27_L001_map_sorted_megahit_coassembly Relative Abundance (%)	240120_N3C_VIROME_S27_L001_map_sorted_megahit_coassembly RPKM	240120_N3C_VIROME_S27_L001_map_sorted_megahit_coassembly Read Count
bin.37	0.0003913021	1.3227677	772	0.00038609086	1.3923889	753	0.0067313677	0.06313846	4740	0.0073421705	0.073390074	3973	0.019600807	2.3064952	19661	0.02046155	2.3954587	40817	0.000424991	0.006297385	45	0.050293557	0.19898225	13144	0.005082719	1.3775074	9425	0.0046514026	1.2942371	7195	0.0005232227	0.41600868	15719	0.0053111543	0.054100994	4020	0.0018197901	2.506914	28474	0.008635669	0.05434586	4765	0.0032210236	0.029228615	1680	0.0036019285	0.033577446	3959	0.0001361424	0.52442753	620	0.00012785723	0.5301177	424	NaN	0	0	0.050112054	7.693811	18780	0.053704623	7.653551	13803	0.009331783	1.418819	42976	0.008074612	0.064259715	4835	0.0038904806	1.040544	2557	0.004436035	1.1592829	2343	0.006610875	0.06231033	4532	0.02093959	2.9515455	40330	0.015875544	2.1256812	14842	0.009356327	0.22763419	11657	0.0042160884	0.77676827	5367	0.22942707	5.229025	107177	0.34553853	6.678679	178469	0.15879966	3.7082605	119311	0.003077286	4.2875867	3483	0.026856465	1.9426894	30793	0.004315481	0.10359351	5685	0.035811383	5.152434	18675	0.041214526	5.458668	13885	0.00054164743	2.1376946	865	0.00061198114	2.2440925	949	NaN	0	0	0.011399095	0.12012855	7871	0.01284016	0.13098548	7997	0.03077193	3.9319024	48195	NaN	0	0	0.00640062	0.031960756	2122	0.005859919	0.02558181	4152
bin.47	0.0005125162	1.7203687	1280	0.00044776147	1.630336	1124	0.00082630664	0.010271041	983	0.0010229934	0.013548015	935	0.0056623407	1.1380376	12367	0.005959553	1.1932403	25920	0.00026970071	0.002963854	27	0.0021983925	0.017681811	1489	0.0023946455	0.7664068	6685	0.002148964	0.70959413	5029	0.0002567354	0.21276698	10249	0.0017303035	0.017882897	1694	0.000848395	1.3712168	19855	0.0005111869	0.007380789	825	0.000566205	0.008161038	598	0.00051255483	0.0076973424	1157	0.00014343341	0.5513662	831	0.00012625771	0.49527127	505	NaN	0	0	0.016115548	3.0583787	9517	0.018303929	3.1216033	7177	0.0017654571	0.42566586	16437	0.0013517557	0.022852207	2192	0.0037794204	1.4000502	4386	0.004253151	1.5024	3871	0.0013152249	0.014440957	1339	0.003302391	0.7503123	13070	0.0022927532	0.52498484	4673	0.0005659986	0.036808636	2403	0.0026109668	0.61850363	5448	0.057207953	1.3400424	35015	0.0042583346	0.24185084	8239	0.898784	17.782534	729388	0.0021766564	2.6206832	2714	0.006520271	0.6297796	12726	0.0016531994	0.041094642	2875	0.0072261444	1.4887521	6879	0.008807714	1.6822125	5455	0.0006228245	2.382466	1229	0.00064740056	2.3204763	1251	NaN	0	0	0.0016192725	0.020831035	1740	0.0016743586	0.02325519	1810	0.006690938	0.95198965	14876	NaN	0	0	0.0010585606	0.007951188	673	0.00095195754	0.006355431	1315
bin.240	0.00044901617	1.5155345	1029	0.00034137705	1.2032214	757	0.00088197686	0.01214829	1061	0.0011939271	0.01668805	1051	0.01030858	2.1093628	20918	0.011048243	2.2184894	43977	0.00014741711	0.0021652314	18	0.0007960662	0.014079856	1082	0.0050034644	1.4288012	11373	0.0046394463	1.3351485	8635	0.00023925558	0.25831446	11355	0.0013690875	0.020209529	1747	0.0012488968	1.9295862	25497	0.0012894453	0.021538613	2197	0.00078418734	0.013025705	871	0.0008580533	0.01385889	1901	0.0001673709	0.698717	961	0.00015464924	0.61043423	568	NaN	0	0	0.022266688	4.1018653	11648	0.025170669	4.191886	8795	0.0041090483	0.7748388	27304	0.0012277106	0.022722768	1989	0.009921025	3.5521703	10155	0.010753422	3.729081	8768	0.0010913787	0.015600129	1320	0.006126758	1.2401669	19714	0.0059253573	1.0353467	8410	0.0005104277	0.038371697	2286	0.00071594334	0.2499332	2009	0.0010011198	0.13793266	3289	0.0016048645	0.17296252	5377	0.0010944138	0.12115774	4535	0.0009452959	2.3882241	2257	1.9699177	36.244873	668361	0.0018103856	0.0526917	3364	0.008970961	1.8948845	7990	0.010138382	1.9701236	5830	0.000722045	2.9039032	1367	0.0008636285	3.199362	1574	NaN	0	0	0.0015892191	0.025188465	1920	0.002077937	0.033142604	2354	0.014229517	1.3836746	19731	NaN	0	0	0.0002557306	0.0040652333	314	0.00023711506	0.0035431064	669
bin.36	0.00042090635	1.5434725	364	0.00038562156	1.4552041	318	0.00045906496	0.0069884793	212	0.0005114439	0.007862822	172	0.00535736	1.2501214	4306	0.005762977	1.3113495	9029	0.00008941177	0.0013852842	4	0.0064376076	0.02862275	764	0.0028119388	0.8112844	2243	0.002485986	0.77234936	1735	0.00013127766	0.15954602	2436	0.0010954457	0.013022283	391	0.0007963539	1.3081659	6004	0.0015971434	0.018967235	672	0.0031845006	0.014725033	342	0.0030627188	0.01322312	630	0.00015094469	0.61960757	296	0.00014208505	0.5971658	193	NaN	0	0	0.012173258	2.5184233	2484	0.014476692	2.641505	1925	0.0017037881	0.4211733	5155	0.00006675928	0.0013156291	40	0.0074261297	2.7694504	2750	0.008572399	3.0281157	2473	0.0009935531	0.013882303	408	0.0021788988	0.5969524	3296	0.0017294921	0.44552508	1257	0.0051105917	0.13487819	2791	0.00035769568	0.14828302	414	0.21175426	4.5788145	37923	0.70629203	12.188249	131608	0.6380535	12.692265	165013	0.008095314	4.4630136	1465	0.0037503527	0.46588787	2984	0.007254628	0.07138619	1583	0.0064618113	1.3484974	1975	0.0079586515	1.5430329	1586	0.0009822509	3.9141793	640	0.0010825061	4.1198215	704	NaN	0	0	0.0010012055	0.0134083675	355	0.0011635186	0.017429935	430	0.0046686754	0.7036144	3485	NaN	0	0	0.0001257834	0.0020127816	54	0.000069324524	0.0010978364	72
bin.352	0.00039822745	1.3736291	1060	0.00038344518	1.4236743	1018	0.00061217946	0.0075153946	746	0.0008349589	0.009947091	712	0.005050757	1.048193	11814	0.0054996563	1.1167489	25160	0.0001066302	0.0016934213	16	0.0008222018	0.012147852	1061	0.0022090306	0.7409334	6703	0.0021595573	0.7172257	5272	0.00022021204	0.20069925	10027	0.0011497041	0.017985107	1767	0.00079843955	1.3013062	19543	0.00056910294	0.009152005	1061	0.00041703586	0.006486989	493	0.0005044037	0.007799973	1216	0.00013505363	0.561036	877	0.0001224915	0.5172388	547	NaN	0	0	0.013498743	2.4381633	7869	0.0148499245	2.4067059	5739	0.0016512178	0.4015488	16082	0.0012038513	0.016866757	1678	0.0046820026	1.6958156	5510	0.005080741	1.7468085	4668	0.0012086998	0.01824923	1755	0.0028316095	0.6880573	12431	0.0020779066	0.4966407	4585	0.00043393634	0.028799342	1950	0.0026133317	0.56459695	5158	0.013321364	0.39574346	10725	0.0040990775	0.22475031	7941	0.9556587	18.785109	799147	0.0017631601	2.3759503	2552	0.005132692	0.54041225	11326	0.0011477803	0.036328275	2636	0.0071574096	1.506977	7222	0.007917526	1.5484926	5208	0.0006876609	2.7755773	1485	0.0007478105	2.8292956	1582	NaN	0	0	0.0014917202	0.021134987	1831	0.0016298481	0.023710206	1914	0.0057836445	0.877832	14227	NaN	0	0	0.0006973509	0.006515759	572	0.00047943814	0.004091342	878
bin.230	0.0003415801	1.2506872	890	0.00033576306	1.3194022	870	0.0034764935	0.03375721	3090	0.0039048984	0.03934442	2597	0.012483023	1.6493045	17142	0.013271901	1.7500079	36358	0.0002050883	0.0029841007	26	0.037387546	0.13583025	10940	0.0032733805	1.033506	8622	0.0031129015	0.9692613	6570	0.00021202992	0.2086984	9615	0.015916811	0.0675386	6119	0.0011130153	1.6686472	23109	0.0037091533	0.01983977	2121	0.0023626531	0.019762466	1385	0.0021936414	0.020979056	3016	0.0001380381	0.563997	813	0.00012744199	0.5383419	525	NaN	0	0	0.027825365	4.9025655	14591	0.029474871	4.7058525	10348	0.0032538518	0.6856866	25324	0.010537997	0.06458372	5925	0.0046370635	1.6754283	5020	0.0053827795	1.8544953	4570	0.006287867	0.03979369	3529	0.007840804	1.4279339	23790	0.0051937466	1.0257974	8733	0.012566953	0.2822268	17622	0.00474367	0.69665277	5869	0.2073287	4.5771565	114389	0.4795521	8.744234	284906	0.015116778	0.59385735	23297	0.0012855346	2.9611735	2933	0.014769439	1.194362	23083	0.0029588586	0.06843292	4579	0.013710626	2.5567262	11299	0.015988862	2.7435427	8509	0.00065133633	2.5335643	1250	0.00062995363	2.3466713	1210	NaN	0	0	0.0058655352	0.06826905	5454	0.00614499	0.07349455	5471	0.013413973	1.8627167	27839	NaN	0	0	0.0152485045	0.040294707	3262	0.006821373	0.020288592	4015
bin.181	0.0008285412	2.4342027	1376	0.00075567304	2.3711507	1242	0.0044512763	0.042234506	3071	0.0047240853	0.04821341	2528	0.0073819705	1.5330268	12657	0.007978773	1.6333342	26956	0.00034064852	0.004479004	31	0.03723298	0.1329956	8509	0.0042743813	1.3352998	8849	0.004173405	1.2948292	6972	0.00040160445	0.3836335	14040	0.008471712	0.054856528	3948	0.0016005659	2.430479	26738	0.01086399	0.051258303	4353	0.004427238	0.025920136	1443	0.004825295	0.029317006	3348	0.00023360965	0.8462323	969	0.00020634932	0.72417134	561	NaN	0	0	0.035422448	6.1340294	14502	0.03975039	6.1473064	10738	0.0040659653	0.90961254	26686	0.04332348	0.16813445	12253	0.0034726881	1.2604424	3000	0.0039634258	1.3690646	2680	0.008433743	0.051926117	3658	0.009199103	1.9179453	25383	0.0065155295	1.3490106	9123	0.000803904	0.056512658	2803	0.000872466	0.3063273	2050	0.923255	19.912592	395309	0.07605423	1.5900927	41155	0.008322779	0.40166312	12517	0.0013864532	2.8825338	2268	0.012157565	1.3422645	20607	0.0026218279	0.07984532	4244	0.020335514	3.4527268	12121	0.022104347	3.5134199	8656	0.0009187116	3.4394693	1348	0.0010811965	3.8843353	1591	NaN	0	0	0.00629016	0.072295584	4588	0.00701976	0.08159534	4825	0.016607834	2.641826	31364	NaN	0	0	0.0013687597	0.008381707	539	0.0015502669	0.009554674	1502
bin.176	0.00045151915	1.5855247	727	0.0003950099	1.4592494	620	0.000377555	0.0056797955	335	0.0005229795	0.007711962	328	0.00675899	1.2568301	8417	0.007670499	1.4105577	18883	0.00028448075	0.0042749518	24	0.008481355	0.031851646	1653	0.0035951003	0.98149854	5276	0.0034005535	0.98978436	4323	0.00017625508	0.20292458	6024	0.0011661958	0.01838024	1073	0.0008984755	1.454581	12980	0.001155355	0.012745895	878	0.00023896	0.0034324394	155	0.00028579345	0.004015849	372	0.00015766986	0.63628775	591	0.00014009867	0.57767737	363	NaN	0	0	0.013252206	2.5254142	4843	0.014626686	2.5125327	3560	0.0017867547	0.4395886	10461	0.0026663218	0.03862073	2283	0.004173335	1.5456132	2984	0.004919787	1.7224505	2735	0.0010100502	0.0150851505	862	0.0026265632	0.66557306	7145	0.002221274	0.5377742	2950	0.0006101902	0.037780397	1520	0.0024066688	0.54970664	2984	0.2790753	5.982835	96342	0.079219036	1.4896474	31274	2.28145	44.704502	1130028	0.003809726	3.1979718	2041	0.0064432956	0.6289213	7832	0.0020665538	0.037875686	1633	0.011004172	2.0013485	5699	0.01150786	2.0130897	4023	0.0007178721	2.7052054	860	0.00071040675	2.6546996	882	NaN	0	0	0.0013150164	0.020319838	1046	0.0013455516	0.021160912	1015	0.0057937973	0.8686383	8365	NaN	0	0	0.0003028928	0.004332638	226	0.00024582745	0.0034192645	436
bin.129	0.0005425336	1.5939373	1278	0.00046771788	1.4832736	1102	0.053565495	0.17208348	17748	0.05473395	0.18223353	13553	0.008473913	1.6193885	18964	0.0090883775	1.7206811	40279	0.0005727736	0.007028634	69	1.7515972	4.776722	433480	0.0047118505	1.496646	14068	0.004327637	1.3820235	10555	0.0006061109	0.4987893	25892	0.2744473	0.7065438	72125	0.0025440643	3.7729514	58873	0.55746096	1.3484033	162421	0.27658746	0.6456772	50985	0.2786636	0.6535278	105859	0.00018888831	0.64709884	1051	0.0001782344	0.63796747	701	NaN	0	0	0.091922894	13.83598	46397	0.099237	13.573859	33631	0.0111831995	2.1632385	90018	0.41442913	1.2181209	125914	0.003597972	1.1282744	3809	0.004052213	1.2529845	3479	0.09173463	0.2718754	27166	0.020391177	3.98647	74833	0.01737711	3.109804	29830	0.0016651868	0.08193109	5764	0.003701919	0.44752625	4248	6.3224344	137.7103	3877691	6.01725	106.54535	3911403	0.0033386024	0.24619123	10882	0.0019445068	3.7230983	4155	0.025634874	2.0974638	45674	0.012284082	0.15766978	11887	0.28876767	16.897732	84140	0.318224	17.500927	61157	0.00056675554	1.9194114	1067	0.00063770433	2.019048	1173	NaN	0	0	0.033047512	0.17396203	15659	0.036351852	0.19764057	16577	0.027736234	4.2011137	70744	NaN	0	0	0.3037781	0.66516125	60671	0.16191849	0.35270664	78644
bin.51	0.00047500458	1.5238115	1004	0.00040783797	1.3906072	849	0.00828689	0.07989134	6771	0.009428515	0.093004525	5684	3.8229918	134.41904	1293548	3.8082075	130.25775	2505675	0.003176431	0.017230337	139	0.0063746953	0.07136625	5322	0.47208408	26.195305	202339	0.45791137	25.833807	162134	0.00047044695	0.43927038	18738	0.009486786	0.08962161	7518	0.0021766988	2.746156	35213	0.011305103	0.078810684	7801	0.0050843023	0.040438406	2624	0.0050146077	0.040575847	5401	0.00017705397	0.7012953	936	0.00016696131	0.648986	586	NaN	0	0	0.066285945	9.847432	27136	0.07351719	9.850162	20055	0.013293733	1.8344567	62730	0.0067146085	0.10549455	8961	0.0052498407	1.3870624	3848	0.0055401283	1.4844432	3387	0.0107305115	0.09902511	8131	0.027622929	3.8727992	59741	0.02384906	3.0024803	23667	0.0023233213	0.096571624	5583	0.006153267	1.2208573	9523	0.0050092544	0.39910504	9235	0.010210955	0.630378	19017	0.008037165	0.4559398	16561	0.0016362754	3.8437023	3525	0.043873757	2.8517284	51030	0.004116729	0.1079033	6685	0.033162422	5.9692206	24425	0.03845664	6.4416456	18498	0.00079347903	2.572164	1175	0.0009398625	2.796321	1335	NaN	0	0	0.014048809	0.14441097	10682	0.015316627	0.15918902	10972	0.08179195	7.2096562	99766	NaN	0	0	0.004237728	0.032619838	2445	0.0032051562	0.024324719	4457
